,N,Loss
0,1501,0.07257348299026489
0,1601,0.07959797233343124
0,1701,0.07952374964952469
0,1801,0.07797186821699142
0,1901,0.08114755898714066
0,2001,0.08093766123056412
0,2101,0.06128038838505745
0,2201,0.06331773102283478
0,2301,0.06300027668476105
0,2401,0.04781191051006317
0,1,0.5517240166664124
0,101,0.35270804166793823
0,201,0.25783583521842957
0,301,0.20810097455978394
0,401,0.22394303977489471
0,501,0.16887500882148743
0,601,0.14580285549163818
0,701,0.1477261483669281
0,801,0.15110473334789276
0,901,0.14280587434768677
0,1001,0.10096864402294159
0,1101,0.09417755901813507
0,1201,0.10679279267787933
0,1301,0.08114971220493317
0,1401,0.09264618158340454
0,1501,0.0801861509680748
0,1601,0.06155373156070709
0,1701,0.07698842138051987
0,1801,0.0697389543056488
0,1901,0.0704023540019989
0,2001,0.07313081622123718
0,2101,0.06798171997070312
0,2201,0.05936846137046814
0,2301,0.06371985375881195
0,2401,0.06020466983318329
0,1,0.7347424030303955
0,101,0.29747408628463745
0,201,0.2606811225414276
0,301,0.20600201189517975
0,401,0.19763121008872986
0,501,0.1674608290195465
0,601,0.16292022168636322
0,701,0.1461924910545349
0,801,0.13915398716926575
0,901,0.11920861154794693
0,1001,0.11684120446443558
0,1101,0.09203293174505234
0,1201,0.12052552402019501
0,1301,0.09739245474338531
0,1401,0.08968540281057358
0,1501,0.08613110333681107
0,1601,0.07768073678016663
0,1701,0.06493257731199265
0,1801,0.08558793365955353
0,1901,0.07566430419683456
0,2001,0.05300673842430115
0,2101,0.053413186222314835
0,2201,0.07363631576299667
0,2301,0.06495849788188934
0,2401,0.06262502819299698
0,1,0.5384476184844971
0,101,0.29194173216819763
0,201,0.24601015448570251
0,301,0.25704288482666016
0,401,0.20183217525482178
0,501,0.20953136682510376
0,601,0.14963482320308685
0,701,0.13338187336921692
0,801,0.12762343883514404
0,901,0.12281367182731628
0,1001,0.11950203776359558
0,1101,0.11228251457214355
0,1201,0.09399780631065369
0,1301,0.0948457270860672
0,1401,0.09378433972597122
0,1501,0.08620097488164902
0,1601,0.08317011594772339
0,1701,0.0882502868771553
0,1801,0.09725522249937057
0,1901,0.07505447417497635
0,2001,0.07935747504234314
0,2101,0.04357002303004265
0,2201,0.06299909949302673
0,2301,0.07499715685844421
0,2401,0.05768972262740135
